x,y
-449.20748186172233,462.63248800337783
-610.4592935182895,-198.50742078455417
927.9324310160334,-422.1247145297163
-131.4194040312943,225.71915541052897
-1005.5008438359472,-514.9506381747456
-365.9927032469104,-794.4398285762614
647.7272168220807,-205.98865003426556
149.51770766779015,-618.5895522811267
81.62131043486296,-677.2949968092646
-704.5809494891358,-460.2774350435156
-136.76432664381215,761.3090338519903
-542.7911022077237,343.59117850750084
-109.99139240863313,56.69661579812456
-90.34472884165014,130.00169751828003
512.6660258836866,366.29889465809623
22.1793916907607,-348.82897642481527
-76.24116259035769,1059.833961118501
-174.1543009856364,408.43138659618216
178.51182080189213,-151.69987568955773
305.45709529259784,-769.0543459623883
-476.6979593625534,517.2809033415647
-510.8923034475913,395.71676341150317
-910.3106794954736,-753.4293539928177
-872.3141541306738,-361.18751800374355
-420.63820245366446,498.2785456190161
177.2683579462515,910.6378544389896
-76.34367760680446,-249.50400545006903
-181.0208449567434,-502.0262584403095
63.09345271957053,780.6149413637745
-981.7693794430743,-343.6344776335263
584.1046840998054,-179.09006461241177
269.0649874825943,-607.7823625591849
143.8438131090824,-267.42546858248585
-519.9491911240533,640.0601106829814
302.82608542855127,-613.2867761605711
-232.67351256008422,451.9971471386814
1724.6894984286944,-469.1576585552469
432.9151875124969,-507.1765818238079
-512.8023173226835,389.6287178241841
593.6992924692589,-63.84092225463887
-471.0750095623684,-108.75449135664583
-452.7746399281966,770.6410456558051
-305.93647619274606,651.0707857929899
-977.0524214316741,-618.6331152357441
-216.2655487890154,-759.9890589802816
-412.3332049871673,272.4296319838953
1953.0466523319847,-476.1653225682827
513.9828301300948,632.0310934157335
-268.8699819911611,-543.589058671288
1138.7479016354487,-172.48175120468795
-59.54407197208845,776.8960871307427
229.256315594434,-661.4192061364362
522.9497448425836,342.34593628042904
-624.9909172090328,-357.4221047310332
-224.79481901967281,913.98062575195
-21.534029683521492,-106.45202358530165
1709.1954128882658,-494.93609192939726
-473.3069360761856,404.48958118184004
-345.50660278653663,683.3432459090698
575.123881303577,-203.559723576669
-449.9641480499597,643.2023569795475
477.66573636059763,-322.5526250994162
-859.2666735049349,-742.191176124699
-953.0850550494622,-311.0787485676622
533.9604464821881,333.3409636289597
99.0059291681991,22.41519240408869
-554.0019180965588,333.44842270309323
204.9196056969035,553.8791744557739
-904.1738554883829,-674.8168807994637
-48.318545133258425,-181.0515289237789
402.64732714652195,-71.7078520501355
-316.0689948672518,-414.475584645655
-420.37593115817305,394.5855537984326
1143.2400639184102,-192.2007249849383
82.15916624177635,-549.1713960672356
86.68630479851088,533.7453793543511
732.4654179489476,511.3278193833706
-211.61876007748575,879.3661534157378
618.2502006598528,-167.82979936311506
932.1924415909621,-112.67815680771591
-217.79768544666106,-649.4941366485444
579.7321664691441,107.25568260664272
-10.988072237672476,933.8556438445769
259.48762926134685,-621.8752485061407
226.41991081233377,467.1725036651325
234.2788723960653,-263.685794715121
435.6889846135361,-364.21553344078535
104.44717325915052,684.7117168203232
-169.60071884276525,94.45557094435954
-389.457492152308,540.0256345954238
-53.36098932659271,917.088040422224
-84.33595176308529,846.5243018566057
487.01084695235204,-186.83191280274687
138.9782209629853,442.4663327111613
328.79777454307526,-676.5547378179318
-526.2738201563004,224.79793714973763
-272.2706749823022,-515.4218081828103
-131.19627050224983,729.1646168070971
-879.6786940906993,-611.876714530766
-102.95616254962125,83.44712067655841
575.5766702908923,-148.46739189599032
-54.1580044251246,-454.9646396372231
-3.2972080003768225,807.1735156331711
-210.8988048805474,782.7234669634635
-814.916490680504,-580.8348932276333
567.1809131558365,-502.3834271925982
-274.3499109695512,533.6767825699723
-475.77069499041966,487.4320173613507
-793.325761102377,-747.7356896112573
-397.16067243842065,-247.81110603162725
-912.0794045885937,-587.7530277299801
-757.410095832413,-111.41607183117436
1147.8034143166701,-347.77969558992424
-426.4789070339231,-1006.1061190842391
80.18207830040842,-388.44408946242027
-296.3907124779392,795.6028470669687
-585.7252010461938,286.2017710703291
-468.4651228829071,465.01738303760663
407.27209740650665,-286.1077290151725
-896.8002913126944,-355.3095199892796
770.9181355087836,331.1256957722105
-487.236461714466,-395.9789397750983
-159.80493872448872,910.3600316246032
-811.7983169571255,-179.613642343036
394.4644014720688,892.8678149988066
-427.651738276524,550.9267279240264
-349.47036712408,658.0846835173994
-91.89282440049638,714.6536416482334
612.809230644241,-124.60880628278005
-51.94457525555015,-339.12646118170034
182.37538426330778,942.659420481195
3.0009704804660027,-422.48261963177436
-558.3643744464997,323.7273066238651
457.2425321719844,689.9185746997061
372.57219405007675,-146.22065986613876
-805.9322887038641,-375.8611457711302
-85.91436008523449,813.1046952891977
-488.7825619707263,535.4504126577452
586.2539721431563,-252.42149743312274
178.4676015945683,-406.6135491198065
-244.20110715264883,773.2787627327028
-637.8971713885016,33.56336774811791
-466.6174744699955,520.1065042559902
71.2278333883604,-779.5655089711777
281.8988058912568,-120.37579742199767
-114.89618110822053,-557.8072291205173
-170.69874872527876,-376.73546488747064
-608.2871425103444,-222.78332178848717
621.4869288852882,132.19972975257912
-60.09333726321764,-257.4076922434548
-813.164476228035,-709.5857775069221
-819.0865083864724,-261.8370148523232
1591.1172420078744,-451.77528486726237
-100.83679561562771,-45.20469674539159
-71.99748091838913,301.1097880495304
21.483016377521626,856.5391301916859
-39.01678897695846,-105.23216840041503
341.55054949820055,-553.1141224494438
238.6772161587757,-596.4279337337805
-677.2655866632141,-170.252520850798
-9.123999780010596,-180.36404836489993
-974.8187499385107,-354.9036489614499
-402.48347986500283,540.7961503846972
-248.70214325937917,-1025.1216288773226
-384.93525135391826,577.7913213021666
-723.9040349260335,239.00352307122998
-311.7388985002834,697.5598389151329
-142.96631146501466,52.644744544702945
-160.10091243621324,-284.88958088481786
-1037.9171884788364,-380.6613897060613
-598.7831306887651,-74.64917456966275
-630.5449106858271,-13.726237107959038
-279.4555902269906,530.1887083303596
-240.52286831815513,129.04897329227452
365.3978223735641,344.30065927382714
-757.0235201650415,343.894651751225
-448.6948849520921,388.2718622678911
22.909372444167122,316.15036424762775
285.9475860596174,-222.86964022813498
252.4184177475265,957.1335824040862
1882.9962595642353,-283.86639089013215
-297.3151324675928,495.5631529415321
1751.202794431899,-528.4425753160646
37.472868504185385,-278.7310025753482
297.25090188859895,464.54607028350773
-21.083787814652908,-37.697076904318294
-106.79295297165874,-663.6097546590909
-317.67471538756547,448.7317298980218
1408.195779304911,-321.72044332500417
-304.200566488474,576.1930958595375
-356.9516552717459,-9.855321068696934
221.91026402712416,841.5889125362212
-218.04517403328038,-178.32816823456938
1281.5235196288666,-484.9388452868197
-436.77237660927966,447.1219343608319
-302.50328598931617,664.7650604942731
-797.7184253901175,-652.6478401740983
-671.0226615578789,-43.79625290140492
-78.05838319610454,-192.4913871467238
507.7667890125738,794.0490371534897
-775.3684481470802,-724.5723869960901
-41.13602663212868,-85.9207965982018
327.4172046689265,444.0596355430026
-853.337232379051,-505.00175622803596
1002.3635989390041,132.19708565340886
567.4072497559013,-563.7430036450749
938.0089055943059,-297.0475332813692
-961.8190074089575,-187.02614301153022
-920.2591830246461,-626.8530088565109
-391.1899601024694,-369.810808372179
103.08527199007005,-235.1846857585111
1731.3575286356238,-428.36113490309083
-156.2582507249227,405.18835210037855
-172.79878094375474,781.391364967682
124.68233552730051,921.4517665338309
1558.2884095287932,-259.29967446354135
-587.5906784301505,-16.061531070505975
1135.4794558437088,-530.9946971913829
500.4676731258267,-82.78739085724294
-934.4878162350478,-413.42578115322027
149.8568154511473,491.9636395488457
-163.8966988953871,246.1414554313785
76.37572500192587,132.4977352784154
-543.1436033309301,-174.57160869504102
-314.93709912031375,264.25733736095003
-546.1487472675994,-547.6173051555794
944.1106314919559,-164.37351344514832
276.19135617806927,9.837094634022113
-791.3643026607184,-548.0089516901135
-284.64340561924683,365.6837167293714
374.0992920243121,-271.2102177918915
-601.2216325502852,547.2228004298036
280.4285759480225,-311.0004875178726
436.8568299685576,118.93278701505811
-0.06263364255199501,613.4286889022405
-470.4384436581526,524.040237375596
67.47654255170424,202.71428046488006
-862.8680892788642,-235.40662364755391
100.27092328591189,-65.69411142175792
131.35183660362648,-373.81771109820716
-403.64099521051037,238.17651798938277
-102.8221995874355,28.239352816335632
534.9717889443142,154.6702624313509
268.80118802031524,-1011.0274756872453
-612.8578036652798,-293.8083449330055
-868.3955239115929,-625.309773300102
115.84159776249615,-145.44252156477665
742.7125702582238,110.9059261430171
696.7644009160099,-513.5708763458069
348.5593382452539,-417.9865509237727
-255.44204848930374,109.83044946856876
-240.66679186842467,-96.54329114855815
-161.78247534033204,-493.07573863532014
-537.9827791165518,416.18688803362653
-519.6042367046986,-30.462125682015778
-379.9909143662584,-104.64873410923543
-507.3786584767352,-537.1534621126549
827.4502716649945,-890.0135893958977
-83.40539437791996,862.5546732980766
88.57854047312318,369.9879349411614
-781.5291341126956,-544.430040573898
-768.3337169049345,-539.4576798124838
-242.5664171808819,193.69687349750063
-873.8474868707118,-642.0593706247231
-500.48074102989244,42.50451284015834
327.2829856272422,370.2983869898641
-345.91579858886246,-47.68110832334082
-162.8234651813416,-261.50232750237245
667.9545551727981,-253.1758294604984
144.0025047639273,73.86746365430712
51.12519129664405,-281.9947956594779
-716.441230335655,353.29760940676573
1266.6517174278115,15.484427180063987
172.3747896182602,786.4035647473764
229.2236115796705,684.8570275653999
-95.95377490484495,968.3000614572089
-644.3411526848364,-85.70280564295089
1085.0315422331191,-485.2035399359397
-305.97206626813653,523.3355032326618
1539.3633024962912,-368.7361910460424
283.79801328918,176.42615707545215
392.6951776695498,72.35755561442944
-476.25543339885166,144.4526127638657
-121.50436139892624,-77.00289962899309
-164.31936924311609,532.6287070106903
-189.2071275261681,-66.41334716508105
-620.3380633541752,-218.0299336483898
151.18151340630124,59.01923771248699
-541.9067287629667,-472.8863712558846
-102.0672949220803,380.5047396087052
-362.573696877035,-228.4839951084691
-892.0236019521525,-622.4377924425305
245.4928985477735,-122.40318256807119
-455.22103092553533,-87.40194396709117
-189.2102121400831,827.2874483383794
1080.5080960107653,-400.0131980187457
-419.6715551900381,-279.0498016935365
635.4065185399982,-710.3287486090522
-284.76922302766496,-399.9563930307409
-15.435846917576367,-810.6925909795002
-350.25350240535306,193.92117102114065
880.5369390846213,-275.7818990158963
143.62694787244243,-390.4862975363396
44.2364635184645,799.9787401476954
359.95227034586037,-434.2242187522422
-592.8522928609899,-616.7267454220664
-768.8924537920365,-683.0520762914794
932.4174531032778,-30.082232649073234
196.7829760478606,-272.1557857491162
-916.5765046468337,-331.94418379186664
211.70240386140225,-433.7747615407129
-519.5646604986528,16.458357867551715
-69.68280884370539,-548.6247785054411
-716.7946512970791,-224.5076600105614
55.488195157545405,-428.62663131601875
-42.17077711031438,655.322631128935
114.92529759693569,-474.3859839772129
125.1542645116846,978.814806906164
283.797047395011,241.23860224056443
-311.80404007074145,506.3235778959653
-310.1555750593505,451.23158962004777
-73.1737962804254,-152.3300936426427
-73.20640510020536,455.1970327917939
652.2059700966258,271.5808662149874
-168.63476489575032,-329.7940576820726
-902.5860427872539,-443.54512035618825
-864.165029426035,-538.8808557558192
-626.6282203874855,-347.10155057807594
-356.1853286178337,-547.5101002348379
-434.17620456182925,352.9321632319897
1179.3358609079771,72.93310800696793
-14.438040683009458,-58.28761482104676
-319.3675111199539,-76.05893311813551
-168.06851506168908,698.3294303361523
-119.7938372890154,-291.7785126651372
671.3208758510218,101.00759946604305
-579.3975734695113,-62.02143864218577
-241.25901838188707,134.29718927883877
-234.79000054773869,850.6149778996263
-402.2988735048906,66.5321637718637
-687.5980082153907,-526.4959586224542
-734.9929675608499,-493.08809006165114
-362.4970756110238,292.7592937705788
-481.97769774307693,397.64489085953255
780.8536187029206,6.581107547160232
-181.5535795951942,346.44959230521556
-822.5247142642797,-532.4809720948799
26.112703683096434,-387.44136923888675
-638.215106331297,195.76252641855618
1053.6186944677127,146.85006609588956
47.09107761336466,-476.9108563426628
516.4076603853222,166.25923670844378
-266.8271910345829,545.3764881302144
-784.8133561182373,221.52838599815806
-388.21888120788304,104.84412539112222
144.0537986096729,-799.6293354523204
705.2278511951921,-252.14765574956107
-935.2523149649256,-256.7383152736319
-317.42259957740197,138.97822510378265
-9.98881446887565,478.9589676448837
136.49807208021488,-152.48250441466146
355.2627527203432,969.7990932237981
-824.4372197334701,-602.4738575593043
72.94073991092947,670.1776101500676
-591.2400838895376,-290.74541005384026
1074.9442826460274,-58.32560514365848
-150.91785080085478,73.65302975819367
-232.29205826047377,340.11675686360127
-109.65269455840338,-37.2887936478539
652.5046765783017,987.511114648135
-264.61348211440884,472.9224767616743
-815.5513869370305,-148.07366717111336
42.2369957995967,-176.28095443516673
1305.4680442052347,-331.9354229201002
-397.13927028284814,452.12328702097204
811.4369379708161,-48.98368163546559
73.47887970295976,-60.18713211707694
-427.41692450822404,572.7735532159796
151.42963391243688,14.364476007398986
420.6582216568155,875.5920055858343
-170.42580924167527,346.4589398556003
-221.6014103541163,-305.6900527797952
53.16315449958788,186.83040557280952
-537.4570083616285,-309.8752396353844
-409.47351176062756,72.3293890121466
68.21870616390603,825.276289356646
684.934961938409,-83.44034194541271
-756.6856223593093,61.969244346474476
18.198877660769565,298.3740853988248
-589.8993817304032,521.1321080957277
-672.5016935833266,-564.6341940173107
-850.0747607174083,-179.95088220797805
1202.2435544570405,-213.38773472273274
183.86464269180163,619.2294202946802
-765.9315994607409,-232.02380156799845
422.22915809762446,-382.4140147200878
310.87510869520236,-341.37850583099856
-847.8581328528069,-318.75017165228445
268.795409818407,39.61529672505748
-510.0264654757557,-864.2576830978226
-364.2941756892865,306.5551883491348
-980.3210329029503,-482.71656908096026
53.609537512158674,-235.6883279414831
-606.8071300414542,-83.53462856423111
-133.35868724454247,502.25712167248884
-78.86667858959578,-356.1400245200064
-543.7935268376062,-126.83732261900185
-565.5291902923436,716.2669831314764
-6.254026914536231,718.1101938929678
1148.380733021269,-33.43324203963545
142.95482770857154,-137.57725511616852
212.3297576134071,9.00573368212222
-99.91776595319853,80.12033058697999
-290.89033561524735,-240.0527508325515
-541.9878644683305,5.268673342053826
676.0248603974753,-131.91125843241264
-130.8097263859765,507.50951899848957
-230.50976180634282,475.9926139112304
312.8247579868262,-88.54967077017655
583.7860918930476,142.05603717140775
406.3169464728026,-24.03909601227331
920.5514366006222,-79.05150916105654
1347.3726764152086,-423.4261684617569
687.1078840840552,-639.9383608223195
-873.0356394731507,-631.916172923287
157.93237474838853,-220.34101791246115
193.19168801942527,-144.29610435743936
-622.4244938170358,-573.3547915056807
225.79118409746215,-779.4749117812029
-870.2286018042088,-517.3718422746142
515.2936020570056,851.6106948828289
-941.9964767257743,-270.5144225861612
514.4783018695185,-420.87392059838635
-77.81297692454218,547.749609573368
999.0159075816468,290.80367793776696
-343.9290639534582,218.6726831327588
-52.890278112308785,775.5685201115119
260.24268969681896,-275.1781542536216
-330.1527924674926,-695.8394441621225
-252.57954776434696,507.054318328525
-35.70828872216452,845.1536646351403
-471.5003463115911,-382.2230134220468
1352.6740963450595,-285.0367213623186
241.35590971512735,50.562448890710954
-836.9433677717456,-626.3543186175923
280.30217568217336,685.9794851740959
52.7642563174336,-148.28416591080116
-502.5127110048751,-135.90065616795764
3.2388004811257742,-588.5150332067578
-330.5295033694478,-665.4013816282181
301.8989359844175,700.4279498976929
-849.338439795366,-820.2141041859048
686.6152874080062,-257.4854150819508
-165.75427652059494,560.4076011765658
897.9350901865583,387.1950684569048
1181.8596231943561,36.95165217185525
144.5072405055703,954.2980404031205
451.7567235831382,382.61326527355294
-393.5668833202245,-582.7293537486955
-205.728765426489,400.46087610135106
-298.2053187109479,625.6648458853632
-498.860767064129,-275.1634834734355
1186.373400218912,-82.35261457605195
-845.0313805508835,-373.8592166662204
-795.0420068110104,-694.9020023546959
511.62031614658497,-316.84305392170495
581.811314404695,-357.24681932620666
-308.4498384045828,-652.3842365107919
88.60625530291028,-585.7261030800659
412.5017660166373,-240.1280724854932
616.8455264489705,985.0973440430494
-127.43878131398816,454.9392372657977
1115.99082714409,-385.752348446364
-615.9524441372564,-20.622395271420128
654.6188272867676,43.96435547700141
483.3652264452014,225.91843358258214
-15.510323729126224,727.680177472759
108.89409799868507,1002.8106862955946
-262.70464670966163,-723.9845310959208
-257.7339908412238,-288.9705379256475
-98.82196340301805,806.3930409052581
-637.6330290677744,17.760091585676186
617.158131438305,754.6062266692079
-285.04981861111787,794.1515568530664
-83.27408226800765,-550.5148047897814
-24.495018232040913,-1227.3845130170182
1152.920591402834,-507.5446834933507
15.495995845159518,5.791597993412017
368.194769078278,111.49417968292694
-457.15129118374006,-299.28895233069795
465.39949903962935,-150.43366556749427
-772.6889007914933,-17.019344844717498
551.1271553321048,252.88587058424523
-65.93895137059877,-312.07880441831423
16.360644402214714,802.4670016488558
382.23522144489715,657.0792880620248
1401.1146447026947,-399.2835158238702
-743.903690333975,376.7005178383224
976.2587619476606,-181.8204080098564
-729.963841096794,121.2635019352808
-801.6889764627575,-604.4668171400937
239.7172436556376,-197.48206806859142
121.9059222872366,521.2427393283509
-352.0294346635432,712.2013293506805
522.2136379595512,-267.06114028379716
256.2280993606707,-914.1260804406713
-186.1104773792223,593.5170341580492
-687.7668096596162,248.83899661125955
7.424564269690322,744.1472648583364
993.3144304872221,350.3077351876795
704.3443690496072,-320.7741290630102
192.06305134745523,135.33383887747596
555.9733586794955,182.6648340807886
-122.21131920194034,49.002570950373496
-72.25525149281063,-264.7235061726491
-111.09264964550978,395.1404014313948
476.9808587434005,1142.4080415112844
118.16589086108203,707.5396960654459
-791.0261218728062,-976.4805262766768
170.54162081544638,-421.110879117178
75.28310657163829,-784.1665375477726
312.4784960701141,-529.7638892368454
140.46440352691917,-275.88290683292803
-327.5266844087702,254.10605713188448
202.27538321000338,-294.6676763584674
370.98450877591114,987.7159732470868
-386.63914311360855,842.8957422995793
715.1102893550332,-389.2145951981173
-439.59724438111067,-63.407100643180065
517.268041275868,163.77801826916127
93.24104122530906,-162.91454940691128
-431.4673284878278,210.76462847902852
-755.7378067107243,-833.1015994396538
-865.6705520517733,-235.706176156342
1331.4537121478927,-420.4902283372754
-92.81978436177232,530.5924203636387
-752.8029265144062,-803.493990318234
-325.3767377870045,-270.66930250079463
148.7257432775588,136.23144232736948
-473.17370888096775,602.7567848445374
1279.131610189757,-368.31596528296626
-78.47771036667878,240.3334206224068
63.000473164099276,-605.7170880299759
1055.9041246546021,-706.052344727973
-98.57474005866425,-429.0463218461598
-17.766567261757825,-413.9732092081437
206.55739143501125,887.7077033536037
164.12089783665184,-228.72322340387294
-414.2461631784796,211.84038026720432
-338.6255752877314,-114.32695160593283
86.99082919727115,843.6167737445493
-424.70670873414787,768.374460571683
312.6218485284434,-225.14731280299824
-70.32510332285398,746.8853812339644
-130.8035431071841,7.404476714971008
208.9375096013338,324.7446021843946
-269.2067992989072,413.3256807807731
146.43960132881477,746.564998706627
98.18741212124375,-293.1703957982066
-55.24182564272104,980.1424951340798
-253.3337077741164,-313.8558926110964
-506.22788706765726,40.19720196416571
-809.5759342967832,-861.4638180146927
127.50196945511327,-13.72392157334732
-100.64862339509313,-535.399618067393
-274.2716187941067,840.1381714545794
46.2843820835694,199.69076028641547
317.6085142564866,-1013.3079764720542
592.6708315214823,-570.3073764597866
183.32172080655565,-1.315363491389923
-337.8357983451526,-528.2283260999059
735.3954551977864,-86.94331987434089
